월별,시간별,항목,2021 년
1월,9시,숙박업,982
1월,9시,음식점 및 주점업,780
1월,9시,출판업,1056
1월,9시,영상/ 오디오 기록물 제작 및 배급업,865
1월,9시,방송업,1124
1월,9시,통신업,1062
1월,9시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1041
1월,9시,정보서비스업,1033
1월,9시,금융업,1518
1월,9시,보험 및 연금업,1472
1월,9시,금융 및 보험 관련 서비스업,1355
1월,9시,부동산업,1056
1월,9시,연구개발업,1139
1월,9시,전문서비스업,1166
1월,9시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1187
1월,9시,기타 전문/ 과학 및 기술 서비스업,1091
1월,9시,사업시설 관리 및 조경 서비스업,1160
1월,9시,사업지원 서비스업,1122
1월,9시,임대업;부동산 제외,1043
1월,9시,공공행정/ 국방 및 사회보장 행정,1336
1월,9시,교육 서비스업,1274
1월,9시,보건업,1288
1월,9시,사회복지 서비스업,1269
1월,9시,창작/ 예술 및 여가관련 서비스업,1189
1월,9시,스포츠 및 오락관련 서비스업,1074
1월,9시,협회 및 단체,1022
1월,9시,개인 및 소비용품 수리업,1425
1월,9시,기타 개인 서비스업,1123
1월,9시,가구내 고용활동,1158
1월,9시,국제 및 외국기관,1107
1월,10시,농업,1017
1월,10시,임업,1346
1월,10시,어업,1030
1월,10시,석탄/ 원유 및 천연가스 광업,1117
1월,10시,금속 광업,1353
1월,10시,비금속광물 광업;연료용 제외,1520
1월,10시,광업 지원 서비스업,1252
1월,10시,식료품 제조업,1290
1월,10시,음료 제조업,1199
1월,10시,담배 제조업,1242
1월,10시,섬유제품 제조업; 의복제외,1170
1월,10시,의복/ 의복액세서리 및 모피제품 제조업,1694
1월,10시,가죽/ 가방 및 신발 제조업,1634
1월,10시,목재 및 나무제품 제조업;가구제외,1404
1월,10시,펄프/ 종이 및 종이제품 제조업,1099
1월,10시,인쇄 및 기록매체 복제업,1532
1월,10시,코크스/ 연탄 및 석유정제품 제조업,1006
1월,10시,화학물질 및 화학제품 제조업;의약품 제외,1089
1월,10시,의료용 물질 및 의약품 제조업,1246
1월,10시,고무제품 및 플라스틱제품 제조업,1259
1월,10시,비금속 광물제품 제조업,1121
1월,10시,1차 금속 제조업,1019
1월,10시,금속가공제품 제조업;기계 및 가구 제외,1452
1월,10시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1068
1월,10시,의료/ 정밀/ 광학기기 및 시계 제조업,1267
1월,10시,전기장비 제조업,1212
1월,10시,기타 기계 및 장비 제조업,1487
1월,10시,자동차 및 트레일러 제조업,1298
1월,10시,기타 운송장비 제조업,1465
1월,10시,가구 제조업,1727
1월,10시,기타 제품 제조업,1479
1월,10시,산업용 기계 및 장비 수리업,1584
1월,10시,전기/ 가스/ 증기 및 공기조절 공급업,1003
1월,10시,수도사업,1058
1월,10시,하수/ 폐수 및 분뇨 처리업,1036
1월,10시,폐기물 수집운반/ 처리 및 원료재생업,1398
1월,10시,환경 정화 및 복원업,1155
1월,10시,종합 건설업,1217
1월,10시,전문직별 공사업,1343
1월,10시,자동차 및 부품 판매업,1708
1월,10시,도매 및 상품중개업,1366
1월,10시,소매업; 자동차 제외,1212
1월,10시,육상운송 및 파이프라인 운송업,1292
1월,10시,수상 운송업,1271
1월,10시,항공 운송업,1466
1월,10시,창고 및 운송관련 서비스업,1252
1월,10시,숙박업,978
1월,10시,음식점 및 주점업,1011
1월,10시,출판업,1099
1월,10시,영상/ 오디오 기록물 제작 및 배급업,1128
1월,10시,방송업,1165
1월,10시,통신업,1087
1월,10시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1110
1월,10시,정보서비스업,1072
1월,10시,금융업,1726
1월,10시,보험 및 연금업,1561
1월,10시,금융 및 보험 관련 서비스업,1478
1월,10시,부동산업,1318
1월,10시,연구개발업,1258
1월,10시,전문서비스업,1472
1월,10시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1329
1월,10시,기타 전문/ 과학 및 기술 서비스업,1259
1월,10시,사업시설 관리 및 조경 서비스업,1404
1월,10시,사업지원 서비스업,1371
1월,10시,임대업;부동산 제외,1351
1월,10시,공공행정/ 국방 및 사회보장 행정,1437
1월,10시,교육 서비스업,1584
1월,10시,보건업,1416
1월,10시,사회복지 서비스업,1253
1월,10시,창작/ 예술 및 여가관련 서비스업,1534
1월,10시,스포츠 및 오락관련 서비스업,1215
1월,10시,협회 및 단체,1153
1월,10시,개인 및 소비용품 수리업,1855
1월,10시,기타 개인 서비스업,1303
1월,10시,가구내 고용활동,1436
1월,10시,국제 및 외국기관,1111
1월,11시,농업,838
1월,11시,임업,1196
1월,11시,어업,1032
1월,11시,석탄/ 원유 및 천연가스 광업,1218
1월,11시,금속 광업,1469
1월,11시,비금속광물 광업;연료용 제외,1572
1월,11시,광업 지원 서비스업,1295
1월,11시,식료품 제조업,1300
1월,11시,음료 제조업,1202
1월,11시,담배 제조업,1142
1월,11시,섬유제품 제조업; 의복제외,1157
1월,11시,의복/ 의복액세서리 및 모피제품 제조업,1725
1월,11시,가죽/ 가방 및 신발 제조업,1629
1월,11시,목재 및 나무제품 제조업;가구제외,1369
1월,11시,펄프/ 종이 및 종이제품 제조업,1077
1월,11시,인쇄 및 기록매체 복제업,1562
1월,11시,코크스/ 연탄 및 석유정제품 제조업,1006
1월,11시,화학물질 및 화학제품 제조업;의약품 제외,1081
1월,11시,의료용 물질 및 의약품 제조업,1239
1월,11시,고무제품 및 플라스틱제품 제조업,1251
1월,11시,비금속 광물제품 제조업,1077
1월,11시,1차 금속 제조업,967
1월,11시,금속가공제품 제조업;기계 및 가구 제외,1433
1월,11시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1061
1월,11시,의료/ 정밀/ 광학기기 및 시계 제조업,1145
1월,11시,전기장비 제조업,1215
1월,11시,기타 기계 및 장비 제조업,1487
1월,11시,자동차 및 트레일러 제조업,1273
1월,11시,기타 운송장비 제조업,1411
1월,11시,가구 제조업,1706
1월,11시,기타 제품 제조업,1479
1월,11시,산업용 기계 및 장비 수리업,1563
1월,11시,전기/ 가스/ 증기 및 공기조절 공급업,998
1월,11시,수도사업,1022
1월,11시,하수/ 폐수 및 분뇨 처리업,1026
1월,11시,폐기물 수집운반/ 처리 및 원료재생업,1390
1월,11시,환경 정화 및 복원업,1264
1월,11시,종합 건설업,1231
1월,11시,전문직별 공사업,1352
1월,11시,자동차 및 부품 판매업,1762
1월,11시,도매 및 상품중개업,1478
1월,11시,소매업; 자동차 제외,1446
1월,11시,육상운송 및 파이프라인 운송업,1220
1월,11시,수상 운송업,1203
1월,11시,항공 운송업,1497
1월,11시,창고 및 운송관련 서비스업,1272
1월,11시,숙박업,988
1월,11시,음식점 및 주점업,1252
1월,11시,출판업,1112
1월,11시,영상/ 오디오 기록물 제작 및 배급업,1330
1월,11시,방송업,1178
1월,11시,통신업,1084
1월,11시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1123
1월,11시,정보서비스업,1083
1월,11시,금융업,1698
1월,11시,보험 및 연금업,1527
1월,11시,금융 및 보험 관련 서비스업,1456
1월,11시,부동산업,1443
1월,11시,연구개발업,1261
1월,11시,전문서비스업,1507
1월,11시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1348
1월,11시,기타 전문/ 과학 및 기술 서비스업,1336
1월,11시,사업시설 관리 및 조경 서비스업,1444
1월,11시,사업지원 서비스업,1457
1월,11시,임대업;부동산 제외,1557
1월,11시,공공행정/ 국방 및 사회보장 행정,1399
1월,11시,교육 서비스업,1605
1월,11시,보건업,1392
1월,11시,사회복지 서비스업,1215
1월,11시,창작/ 예술 및 여가관련 서비스업,1547
1월,11시,스포츠 및 오락관련 서비스업,1263
1월,11시,협회 및 단체,1198
1월,11시,개인 및 소비용품 수리업,1908
1월,11시,기타 개인 서비스업,1438
1월,11시,가구내 고용활동,1495
1월,11시,국제 및 외국기관,1110
1월,12시,농업,758
1월,12시,임업,1084
1월,12시,어업,1027
1월,12시,석탄/ 원유 및 천연가스 광업,1206
1월,12시,금속 광업,1414
1월,12시,비금속광물 광업;연료용 제외,1474
1월,12시,광업 지원 서비스업,1268
1월,12시,식료품 제조업,1290
1월,12시,음료 제조업,1179
1월,12시,담배 제조업,1128
1월,12시,섬유제품 제조업; 의복제외,1146
1월,12시,의복/ 의복액세서리 및 모피제품 제조업,1707
1월,12시,가죽/ 가방 및 신발 제조업,1562
1월,12시,목재 및 나무제품 제조업;가구제외,1335
1월,12시,펄프/ 종이 및 종이제품 제조업,1066
1월,12시,인쇄 및 기록매체 복제업,1512
1월,12시,코크스/ 연탄 및 석유정제품 제조업,1004
1월,12시,화학물질 및 화학제품 제조업;의약품 제외,1076
1월,12시,의료용 물질 및 의약품 제조업,1235
1월,12시,고무제품 및 플라스틱제품 제조업,1226
1월,12시,비금속 광물제품 제조업,1050
1월,12시,1차 금속 제조업,947
1월,12시,금속가공제품 제조업;기계 및 가구 제외,1384
1월,12시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1058
1월,12시,의료/ 정밀/ 광학기기 및 시계 제조업,1104
1월,12시,전기장비 제조업,1190
1월,12시,기타 기계 및 장비 제조업,1445
1월,12시,자동차 및 트레일러 제조업,1218
1월,12시,기타 운송장비 제조업,1357
1월,12시,가구 제조업,1677
1월,12시,기타 제품 제조업,1450
1월,12시,산업용 기계 및 장비 수리업,1514
1월,12시,전기/ 가스/ 증기 및 공기조절 공급업,995
1월,12시,수도사업,1011
1월,12시,하수/ 폐수 및 분뇨 처리업,1019
1월,12시,폐기물 수집운반/ 처리 및 원료재생업,1287
1월,12시,환경 정화 및 복원업,1310
1월,12시,종합 건설업,1214
1월,12시,전문직별 공사업,1313
1월,12시,자동차 및 부품 판매업,1713
1월,12시,도매 및 상품중개업,1480
1월,12시,소매업; 자동차 제외,1498
1월,12시,육상운송 및 파이프라인 운송업,1145
1월,12시,수상 운송업,1187
1월,12시,항공 운송업,1439
1월,12시,창고 및 운송관련 서비스업,1265
1월,12시,숙박업,980
1월,12시,음식점 및 주점업,1424
1월,12시,출판업,1108
1월,12시,영상/ 오디오 기록물 제작 및 배급업,1454
1월,12시,방송업,1165
1월,12시,통신업,1080
1월,12시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1120
1월,12시,정보서비스업,1081
1월,12시,금융업,1649
1월,12시,보험 및 연금업,1477
1월,12시,금융 및 보험 관련 서비스업,1426
1월,12시,부동산업,1464
1월,12시,연구개발업,1237
1월,12시,전문서비스업,1462
1월,12시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1322
1월,12시,기타 전문/ 과학 및 기술 서비스업,1338
1월,12시,사업시설 관리 및 조경 서비스업,1404
1월,12시,사업지원 서비스업,1462
1월,12시,임대업;부동산 제외,1605
1월,12시,공공행정/ 국방 및 사회보장 행정,1329
1월,12시,교육 서비스업,1554
1월,12시,보건업,1355
1월,12시,사회복지 서비스업,1157
1월,12시,창작/ 예술 및 여가관련 서비스업,1482
1월,12시,스포츠 및 오락관련 서비스업,1260
1월,12시,협회 및 단체,1150
1월,12시,개인 및 소비용품 수리업,1845
1월,12시,기타 개인 서비스업,1462
1월,12시,가구내 고용활동,1471
1월,12시,국제 및 외국기관,1101
1월,13시,농업,706
1월,13시,임업,997
1월,13시,어업,1011
1월,13시,석탄/ 원유 및 천연가스 광업,1183
1월,13시,금속 광업,1046
1월,13시,비금속광물 광업;연료용 제외,943
1월,13시,광업 지원 서비스업,1112
1월,13시,식료품 제조업,1211
1월,13시,음료 제조업,1074
1월,13시,담배 제조업,1192
1월,13시,섬유제품 제조업; 의복제외,1117
1월,13시,의복/ 의복액세서리 및 모피제품 제조업,1589
1월,13시,가죽/ 가방 및 신발 제조업,1332
1월,13시,목재 및 나무제품 제조업;가구제외,1095
1월,13시,펄프/ 종이 및 종이제품 제조업,1025
1월,13시,인쇄 및 기록매체 복제업,1262
1월,13시,코크스/ 연탄 및 석유정제품 제조업,1001
1월,13시,화학물질 및 화학제품 제조업;의약품 제외,1052
1월,13시,의료용 물질 및 의약품 제조업,1200
1월,13시,고무제품 및 플라스틱제품 제조업,1121
1월,13시,비금속 광물제품 제조업,1060
1월,13시,1차 금속 제조업,934
1월,13시,금속가공제품 제조업;기계 및 가구 제외,1151
1월,13시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1039
1월,13시,의료/ 정밀/ 광학기기 및 시계 제조업,1025
1월,13시,전기장비 제조업,1080
1월,13시,기타 기계 및 장비 제조업,1221
1월,13시,자동차 및 트레일러 제조업,1101
1월,13시,기타 운송장비 제조업,1081
1월,13시,가구 제조업,1263
1월,13시,기타 제품 제조업,1242
1월,13시,산업용 기계 및 장비 수리업,1344
1월,13시,전기/ 가스/ 증기 및 공기조절 공급업,1003
1월,13시,수도사업,1027
1월,13시,하수/ 폐수 및 분뇨 처리업,1022
1월,13시,폐기물 수집운반/ 처리 및 원료재생업,956
1월,13시,환경 정화 및 복원업,1322
1월,13시,종합 건설업,1174
1월,13시,전문직별 공사업,1150
1월,13시,자동차 및 부품 판매업,1551
1월,13시,도매 및 상품중개업,1409
1월,13시,소매업; 자동차 제외,1486
1월,13시,육상운송 및 파이프라인 운송업,1092
1월,13시,수상 운송업,1107
1월,13시,항공 운송업,1352
1월,13시,창고 및 운송관련 서비스업,1207
1월,13시,숙박업,975
1월,13시,음식점 및 주점업,1469
1월,13시,출판업,1081
1월,13시,영상/ 오디오 기록물 제작 및 배급업,1526
1월,13시,방송업,1141
1월,13시,통신업,1072
1월,13시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1108
1월,13시,정보서비스업,1066
1월,13시,금융업,1597
1월,13시,보험 및 연금업,1408
1월,13시,금융 및 보험 관련 서비스업,1386
1월,13시,부동산업,1431
1월,13시,연구개발업,1208
1월,13시,전문서비스업,1345
1월,13시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1231
1월,13시,기타 전문/ 과학 및 기술 서비스업,1305
1월,13시,사업시설 관리 및 조경 서비스업,1301
1월,13시,사업지원 서비스업,1404
1월,13시,임대업;부동산 제외,1513
1월,13시,공공행정/ 국방 및 사회보장 행정,1252
1월,13시,교육 서비스업,1456
1월,13시,보건업,1296
1월,13시,사회복지 서비스업,1117
1월,13시,창작/ 예술 및 여가관련 서비스업,1415
1월,13시,스포츠 및 오락관련 서비스업,1239
1월,13시,협회 및 단체,1066
1월,13시,개인 및 소비용품 수리업,1531
1월,13시,기타 개인 서비스업,1419
1월,13시,가구내 고용활동,1419
1월,13시,국제 및 외국기관,1088
1월,14시,농업,695
1월,14시,임업,1116
1월,14시,어업,997
1월,14시,석탄/ 원유 및 천연가스 광업,1170
1월,14시,금속 광업,1258
1월,14시,비금속광물 광업;연료용 제외,1469
1월,14시,광업 지원 서비스업,1248
1월,14시,식료품 제조업,1259
1월,14시,음료 제조업,1149
1월,14시,담배 제조업,1226
