월별,시간별,항목,2020 년
1월,9시,금융 및 보험 관련 서비스업,1372
1월,9시,부동산업,1066
1월,9시,연구개발업,1142
1월,9시,전문서비스업,1278
1월,9시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1217
1월,9시,기타 전문/ 과학 및 기술 서비스업,1169
1월,9시,사업시설 관리 및 조경 서비스업,1166
1월,9시,사업지원 서비스업,1207
1월,9시,임대업;부동산 제외,141
1월,9시,공공행정/ 국방 및 사회보장 행정,1337
1월,9시,교육 서비스업,1262
1월,9시,보건업,1278
1월,9시,사회복지 서비스업,1222
1월,9시,창작/ 예술 및 여가관련 서비스업,1183
1월,9시,스포츠 및 오락관련 서비스업,1093
1월,9시,협회 및 단체,1012
1월,9시,개인 및 소비용품 수리업,1557
1월,9시,기타 개인 서비스업,1191
1월,9시,가구내 고용활동,1520
1월,9시,국제 및 외국기관,1128
1월,10시,농업,1080
1월,10시,임업,1304
1월,10시,어업,1025
1월,10시,석탄/ 원유 및 천연가스 광업,1267
1월,10시,금속 광업,1433
1월,10시,비금속광물 광업;연료용 제외,1602
1월,10시,광업 지원 서비스업,1409
1월,10시,식료품 제조업,1287
1월,10시,음료 제조업,1218
1월,10시,담배 제조업,1326
1월,10시,섬유제품 제조업; 의복제외,1157
1월,10시,의복/ 의복액세서리 및 모피제품 제조업,1629
1월,10시,가죽/ 가방 및 신발 제조업,1570
1월,10시,목재 및 나무제품 제조업;가구제외,1417
1월,10시,펄프/ 종이 및 종이제품 제조업,1094
1월,10시,인쇄 및 기록매체 복제업,1565
1월,10시,코크스/ 연탄 및 석유정제품 제조업,1003
1월,10시,화학물질 및 화학제품 제조업;의약품 제외,1077
1월,10시,의료용 물질 및 의약품 제조업,1248
1월,10시,고무제품 및 플라스틱제품 제조업,1284
1월,10시,비금속 광물제품 제조업,1217
1월,10시,1차 금속 제조업,987
1월,10시,금속가공제품 제조업;기계 및 가구 제외,1461
1월,10시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1061
1월,10시,의료/ 정밀/ 광학기기 및 시계 제조업,1155
1월,10시,전기장비 제조업,1212
1월,10시,기타 기계 및 장비 제조업,1506
1월,10시,자동차 및 트레일러 제조업,1319
1월,10시,기타 운송장비 제조업,1479
1월,10시,가구 제조업,1438
1월,10시,기타 제품 제조업,1505
1월,10시,전기/ 가스/ 증기 및 공기조절 공급업,1008
1월,10시,수도사업,1084
1월,10시,하수/ 폐수 및 분뇨 처리업,1048
1월,10시,폐기물 수집운반/ 처리 및 원료재생업,1409
1월,10시,환경 정화 및 복원업,1126
1월,10시,종합 건설업,1296
1월,10시,전문직별 공사업,1349
1월,10시,자동차 및 부품 판매업,1742
1월,10시,도매 및 상품중개업,1377
1월,10시,소매업; 자동차 제외,1201
1월,10시,육상운송 및 파이프라인 운송업,1315
1월,10시,수상 운송업,1560
1월,10시,항공 운송업,1485
1월,10시,창고 및 운송관련 서비스업,1231
1월,10시,숙박업,1031
1월,10시,음식점 및 주점업,1068
1월,10시,출판업,1090
1월,10시,영상/ 오디오 기록물 제작 및 배급업,1322
1월,10시,방송업,1175
1월,10시,통신업,1105
1월,10시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1105
1월,10시,정보서비스업,1125
1월,10시,금융업,1562
1월,10시,보험 및 연금업,1545
1월,10시,금융 및 보험 관련 서비스업,1453
1월,10시,부동산업,1336
1월,10시,연구개발업,1273
1월,10시,전문서비스업,1501
1월,10시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1354
1월,10시,기타 전문/ 과학 및 기술 서비스업,1309
1월,10시,사업시설 관리 및 조경 서비스업,1424
1월,10시,사업지원 서비스업,1407
1월,10시,임대업;부동산 제외,140
1월,10시,공공행정/ 국방 및 사회보장 행정,1442
1월,10시,교육 서비스업,1609
1월,10시,보건업,1359
1월,10시,사회복지 서비스업,1221
1월,10시,창작/ 예술 및 여가관련 서비스업,1574
1월,10시,스포츠 및 오락관련 서비스업,1246
1월,10시,협회 및 단체,1163
1월,10시,개인 및 소비용품 수리업,1986
1월,10시,기타 개인 서비스업,1272
1월,10시,가구내 고용활동,1694
1월,10시,국제 및 외국기관,1121
1월,11시,농업,886
1월,11시,임업,1221
1월,11시,어업,1030
1월,11시,석탄/ 원유 및 천연가스 광업,1432
1월,11시,금속 광업,1467
1월,11시,비금속광물 광업;연료용 제외,1724
1월,11시,광업 지원 서비스업,1435
1월,11시,식료품 제조업,1297
1월,11시,음료 제조업,1217
1월,11시,담배 제조업,1322
1월,11시,섬유제품 제조업; 의복제외,1138
1월,11시,의복/ 의복액세서리 및 모피제품 제조업,1628
1월,11시,가죽/ 가방 및 신발 제조업,1559
1월,11시,목재 및 나무제품 제조업;가구제외,1376
1월,11시,펄프/ 종이 및 종이제품 제조업,1067
1월,11시,인쇄 및 기록매체 복제업,1588
1월,11시,코크스/ 연탄 및 석유정제품 제조업,1003
1월,11시,화학물질 및 화학제품 제조업;의약품 제외,1070
1월,11시,의료용 물질 및 의약품 제조업,1249
1월,11시,고무제품 및 플라스틱제품 제조업,1275
1월,11시,비금속 광물제품 제조업,1118
1월,11시,1차 금속 제조업,927
1월,11시,금속가공제품 제조업;기계 및 가구 제외,1435
1월,11시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1056
1월,11시,의료/ 정밀/ 광학기기 및 시계 제조업,1061
1월,11시,전기장비 제조업,1207
1월,11시,기타 기계 및 장비 제조업,1496
1월,11시,자동차 및 트레일러 제조업,1290
1월,11시,기타 운송장비 제조업,1418
1월,11시,가구 제조업,1422
1월,11시,기타 제품 제조업,1502
1월,11시,전기/ 가스/ 증기 및 공기조절 공급업,1003
1월,11시,수도사업,1039
1월,11시,하수/ 폐수 및 분뇨 처리업,1043
1월,11시,폐기물 수집운반/ 처리 및 원료재생업,1403
1월,11시,환경 정화 및 복원업,1121
1월,11시,종합 건설업,1317
1월,11시,전문직별 공사업,1351
1월,11시,자동차 및 부품 판매업,1780
1월,11시,도매 및 상품중개업,1477
1월,11시,소매업; 자동차 제외,1452
1월,11시,육상운송 및 파이프라인 운송업,1238
1월,11시,수상 운송업,1590
1월,11시,항공 운송업,1561
1월,11시,창고 및 운송관련 서비스업,1260
1월,11시,숙박업,1047
1월,11시,음식점 및 주점업,1278
1월,11시,출판업,1101
1월,11시,영상/ 오디오 기록물 제작 및 배급업,1396
1월,11시,방송업,1191
1월,11시,통신업,1099
1월,11시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1110
1월,11시,정보서비스업,1127
1월,11시,금융업,1544
1월,11시,보험 및 연금업,1514
1월,11시,금융 및 보험 관련 서비스업,1441
1월,11시,부동산업,1456
1월,11시,연구개발업,1285
1월,11시,전문서비스업,1490
1월,11시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1365
1월,11시,기타 전문/ 과학 및 기술 서비스업,1353
1월,11시,사업시설 관리 및 조경 서비스업,1466
1월,11시,사업지원 서비스업,1457
1월,11시,임대업;부동산 제외,368
1월,11시,공공행정/ 국방 및 사회보장 행정,1409
1월,11시,교육 서비스업,1626
1월,11시,보건업,1334
1월,11시,사회복지 서비스업,1186
1월,11시,창작/ 예술 및 여가관련 서비스업,1590
1월,11시,스포츠 및 오락관련 서비스업,1301
1월,11시,협회 및 단체,1240
1월,11시,개인 및 소비용품 수리업,2020
1월,11시,기타 개인 서비스업,1316
1월,11시,가구내 고용활동,1766
1월,11시,국제 및 외국기관,1115
1월,12시,농업,808
1월,12시,임업,1159
1월,12시,어업,1024
1월,12시,석탄/ 원유 및 천연가스 광업,1385
1월,12시,금속 광업,1417
1월,12시,비금속광물 광업;연료용 제외,1593
1월,12시,광업 지원 서비스업,1384
1월,12시,식료품 제조업,1288
1월,12시,음료 제조업,1196
1월,12시,담배 제조업,1255
1월,12시,섬유제품 제조업; 의복제외,1128
1월,12시,의복/ 의복액세서리 및 모피제품 제조업,1591
1월,12시,가죽/ 가방 및 신발 제조업,1505
1월,12시,목재 및 나무제품 제조업;가구제외,1335
1월,12시,펄프/ 종이 및 종이제품 제조업,1056
1월,12시,인쇄 및 기록매체 복제업,1540
1월,12시,코크스/ 연탄 및 석유정제품 제조업,1001
1월,12시,화학물질 및 화학제품 제조업;의약품 제외,1065
1월,12시,의료용 물질 및 의약품 제조업,1246
1월,12시,고무제품 및 플라스틱제품 제조업,1248
1월,12시,비금속 광물제품 제조업,1085
1월,12시,1차 금속 제조업,901
1월,12시,금속가공제품 제조업;기계 및 가구 제외,1391
1월,12시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1054
1월,12시,의료/ 정밀/ 광학기기 및 시계 제조업,1038
1월,12시,전기장비 제조업,1191
1월,12시,기타 기계 및 장비 제조업,1456
1월,12시,자동차 및 트레일러 제조업,1237
1월,12시,기타 운송장비 제조업,1371
1월,12시,가구 제조업,1408
1월,12시,기타 제품 제조업,1468
1월,12시,전기/ 가스/ 증기 및 공기조절 공급업,1000
1월,12시,수도사업,1019
1월,12시,하수/ 폐수 및 분뇨 처리업,1033
1월,12시,폐기물 수집운반/ 처리 및 원료재생업,1307
1월,12시,환경 정화 및 복원업,1136
1월,12시,종합 건설업,1285
1월,12시,전문직별 공사업,1275
1월,12시,자동차 및 부품 판매업,1728
1월,12시,도매 및 상품중개업,1455
1월,12시,소매업; 자동차 제외,1487
1월,12시,육상운송 및 파이프라인 운송업,1138
1월,12시,수상 운송업,1535
1월,12시,항공 운송업,1470
1월,12시,창고 및 운송관련 서비스업,1252
1월,12시,숙박업,1034
1월,12시,음식점 및 주점업,1369
1월,12시,출판업,1103
1월,12시,영상/ 오디오 기록물 제작 및 배급업,1387
1월,12시,방송업,1175
1월,12시,통신업,1090
1월,12시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1101
1월,12시,정보서비스업,1113
1월,12시,금융업,1500
1월,12시,보험 및 연금업,1466
1월,12시,금융 및 보험 관련 서비스업,1405
1월,12시,부동산업,1457
1월,12시,연구개발업,1255
1월,12시,전문서비스업,1418
1월,12시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1335
1월,12시,기타 전문/ 과학 및 기술 서비스업,1334
1월,12시,사업시설 관리 및 조경 서비스업,1423
1월,12시,사업지원 서비스업,1432
1월,12시,임대업;부동산 제외,1193
1월,12시,공공행정/ 국방 및 사회보장 행정,1327
1월,12시,교육 서비스업,1552
1월,12시,보건업,1302
1월,12시,사회복지 서비스업,1129
1월,12시,창작/ 예술 및 여가관련 서비스업,1516
1월,12시,스포츠 및 오락관련 서비스업,1277
1월,12시,협회 및 단체,1189
1월,12시,개인 및 소비용품 수리업,1926
1월,12시,기타 개인 서비스업,1307
1월,12시,가구내 고용활동,1661
1월,12시,국제 및 외국기관,1101
1월,13시,농업,753
1월,13시,임업,1067
1월,13시,어업,1009
1월,13시,석탄/ 원유 및 천연가스 광업,1257
1월,13시,금속 광업,1045
1월,13시,비금속광물 광업;연료용 제외,808
1월,13시,광업 지원 서비스업,1068
1월,13시,식료품 제조업,1199
1월,13시,음료 제조업,1052
1월,13시,담배 제조업,1081
1월,13시,섬유제품 제조업; 의복제외,1102
1월,13시,의복/ 의복액세서리 및 모피제품 제조업,1430
1월,13시,가죽/ 가방 및 신발 제조업,1263
1월,13시,목재 및 나무제품 제조업;가구제외,1060
1월,13시,펄프/ 종이 및 종이제품 제조업,1010
1월,13시,인쇄 및 기록매체 복제업,1249
1월,13시,코크스/ 연탄 및 석유정제품 제조업,997
1월,13시,화학물질 및 화학제품 제조업;의약품 제외,1042
1월,13시,의료용 물질 및 의약품 제조업,1193
1월,13시,고무제품 및 플라스틱제품 제조업,1123
1월,13시,비금속 광물제품 제조업,1040
1월,13시,1차 금속 제조업,884
1월,13시,금속가공제품 제조업;기계 및 가구 제외,1133
1월,13시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1032
1월,13시,의료/ 정밀/ 광학기기 및 시계 제조업,996
1월,13시,전기장비 제조업,1087
1월,13시,기타 기계 및 장비 제조업,1201
1월,13시,자동차 및 트레일러 제조업,1102
1월,13시,기타 운송장비 제조업,984
1월,13시,가구 제조업,1171
1월,13시,기타 제품 제조업,1222
1월,13시,전기/ 가스/ 증기 및 공기조절 공급업,1008
1월,13시,수도사업,1025
1월,13시,하수/ 폐수 및 분뇨 처리업,1025
1월,13시,폐기물 수집운반/ 처리 및 원료재생업,954
1월,13시,환경 정화 및 복원업,1174
1월,13시,종합 건설업,1220
1월,13시,전문직별 공사업,1074
1월,13시,자동차 및 부품 판매업,1517
1월,13시,도매 및 상품중개업,1342
1월,13시,소매업; 자동차 제외,1465
1월,13시,육상운송 및 파이프라인 운송업,1101
1월,13시,수상 운송업,1409
1월,13시,항공 운송업,1337
1월,13시,창고 및 운송관련 서비스업,1192
1월,13시,숙박업,1024
1월,13시,음식점 및 주점업,1375
1월,13시,출판업,1073
1월,13시,영상/ 오디오 기록물 제작 및 배급업,1342
1월,13시,방송업,1140
1월,13시,통신업,1078
1월,13시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1087
1월,13시,정보서비스업,1077
1월,13시,금융업,1449
1월,13시,보험 및 연금업,1391
1월,13시,금융 및 보험 관련 서비스업,1358
1월,13시,부동산업,1401
1월,13시,연구개발업,1215
1월,13시,전문서비스업,1267
1월,13시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1251
1월,13시,기타 전문/ 과학 및 기술 서비스업,1266
1월,13시,사업시설 관리 및 조경 서비스업,1308
1월,13시,사업지원 서비스업,1363
1월,13시,임대업;부동산 제외,2571
1월,13시,공공행정/ 국방 및 사회보장 행정,1233
1월,13시,교육 서비스업,1402
1월,13시,보건업,1251
1월,13시,사회복지 서비스업,1084
1월,13시,창작/ 예술 및 여가관련 서비스업,1432
1월,13시,스포츠 및 오락관련 서비스업,1226
1월,13시,협회 및 단체,1090
1월,13시,개인 및 소비용품 수리업,1458
1월,13시,기타 개인 서비스업,1263
1월,13시,가구내 고용활동,1616
1월,13시,국제 및 외국기관,1085
1월,14시,농업,746
1월,14시,임업,1065
1월,14시,어업,997
1월,14시,석탄/ 원유 및 천연가스 광업,1353
1월,14시,금속 광업,1326
1월,14시,비금속광물 광업;연료용 제외,1466
1월,14시,광업 지원 서비스업,1339
1월,14시,식료품 제조업,1254
1월,14시,음료 제조업,1170
1월,14시,담배 제조업,1270
1월,14시,섬유제품 제조업; 의복제외,1143
1월,14시,의복/ 의복액세서리 및 모피제품 제조업,1465
1월,14시,가죽/ 가방 및 신발 제조업,1453
1월,14시,목재 및 나무제품 제조업;가구제외,1315
1월,14시,펄프/ 종이 및 종이제품 제조업,1052
1월,14시,인쇄 및 기록매체 복제업,1398
1월,14시,코크스/ 연탄 및 석유정제품 제조업,1001
1월,14시,화학물질 및 화학제품 제조업;의약품 제외,1065
1월,14시,의료용 물질 및 의약품 제조업,1214
1월,14시,고무제품 및 플라스틱제품 제조업,1206
1월,14시,비금속 광물제품 제조업,1139
1월,14시,1차 금속 제조업,925
