지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%)
168,여수,2016-03-27 2:00,5.3,,6,51
168,여수,2016-03-27 3:00,5.3,,6,52
168,여수,2016-03-27 4:00,5.2,,5.5,50
168,여수,2016-03-27 5:00,5,,3.9,45
168,여수,2016-03-27 6:00,4.6,,4.2,45
168,여수,2016-03-27 7:00,4.7,,3.8,44
168,여수,2016-03-27 8:00,5.7,,4.8,42
168,여수,2016-03-27 9:00,7.4,,3.3,37
168,여수,2016-03-27 10:00,9.7,,4.5,31
168,여수,2016-03-27 11:00,11.5,,2.7,34
168,여수,2016-03-27 12:00,12.8,,3.6,28
168,여수,2016-03-27 13:00,13.3,,6.2,24
168,여수,2016-03-27 14:00,13.8,,7.8,23
168,여수,2016-03-27 15:00,12.7,,8.3,32
168,여수,2016-03-27 16:00,12.1,,8.6,36
168,여수,2016-03-27 17:00,11.5,,7.5,40
168,여수,2016-03-27 18:00,10.9,,6.7,40
168,여수,2016-03-27 19:00,10.2,,6.7,45
168,여수,2016-03-27 20:00,9.9,,3.9,47
168,여수,2016-03-27 21:00,10.2,,6.2,30
168,여수,2016-03-27 22:00,9.7,,7.1,26
168,여수,2016-03-27 23:00,9.1,,6.6,27
168,여수,2016-03-28 0:00,8.6,,6.1,27
168,여수,2016-03-28 1:00,8.2,,4.8,27
168,여수,2016-03-28 2:00,7.6,,1.4,28
168,여수,2016-03-28 3:00,7.2,,2.2,26
168,여수,2016-03-28 4:00,6.9,,2.3,25
168,여수,2016-03-28 5:00,7.2,,3.2,25
168,여수,2016-03-28 6:00,6.6,,2,32
168,여수,2016-03-28 7:00,6.7,,2.2,33
168,여수,2016-03-28 8:00,7.7,,1.6,29
168,여수,2016-03-28 9:00,9.7,,1.3,31
168,여수,2016-03-28 10:00,11.1,,3.3,31
168,여수,2016-03-28 11:00,12.2,,4.2,31
168,여수,2016-03-28 12:00,13,,4.6,26
168,여수,2016-03-28 13:00,13.9,,6.1,26
168,여수,2016-03-28 14:00,14,,5.6,29
168,여수,2016-03-28 15:00,14.1,,6.5,34
168,여수,2016-03-28 16:00,14.3,,6.3,38
168,여수,2016-03-28 17:00,13.5,,7.1,53
168,여수,2016-03-28 18:00,12.8,,7.8,61
168,여수,2016-03-28 19:00,12.1,,6.6,60
168,여수,2016-03-28 20:00,11.5,,5.1,66
168,여수,2016-03-28 21:00,11.9,,5.1,53
168,여수,2016-03-28 22:00,12,,4.4,48
168,여수,2016-03-28 23:00,11.7,,4.3,43
168,여수,2016-03-29 0:00,11.1,,3,52
168,여수,2016-03-29 1:00,10.2,,2.3,59
168,여수,2016-03-29 2:00,9.8,,2.1,67
168,여수,2016-03-29 3:00,10,,3.2,49
168,여수,2016-03-29 4:00,9.5,,2.2,53
168,여수,2016-03-29 5:00,9,,1.3,59
168,여수,2016-03-29 6:00,8.6,,2,65
168,여수,2016-03-29 7:00,8.7,,1.3,58
168,여수,2016-03-29 8:00,9.6,,1.1,53
168,여수,2016-03-29 9:00,11.4,,2,55
168,여수,2016-03-29 10:00,12.7,,2.2,55
168,여수,2016-03-29 11:00,14,,9.2,44
168,여수,2016-03-29 12:00,13.7,,8.3,50
168,여수,2016-03-29 13:00,14.4,,9.3,44
168,여수,2016-03-29 14:00,14.6,,8.1,49
168,여수,2016-03-29 15:00,14.6,,9,48
168,여수,2016-03-29 16:00,14.4,,8.9,52
168,여수,2016-03-29 17:00,13.9,,6.7,54
168,여수,2016-03-29 18:00,13.4,,4.8,59
168,여수,2016-03-29 19:00,12.9,,3.6,64
168,여수,2016-03-29 20:00,12.7,,5.3,68
168,여수,2016-03-29 21:00,12.7,,4.2,69
168,여수,2016-03-29 22:00,12.5,,4.4,70
168,여수,2016-03-29 23:00,12.3,,2.8,72
168,여수,2016-03-30 0:00,11.9,,1.3,75
168,여수,2016-03-30 1:00,11.8,,2.4,73
168,여수,2016-03-30 2:00,11.5,,2.9,75
168,여수,2016-03-30 3:00,11.3,,2,75
168,여수,2016-03-30 4:00,11,,1.6,76
168,여수,2016-03-30 5:00,10.8,,0.6,80
168,여수,2016-03-30 6:00,10.8,,1.8,77
168,여수,2016-03-30 7:00,10.8,,1.1,77
168,여수,2016-03-30 8:00,11.2,,0.8,78
168,여수,2016-03-30 9:00,12.5,,1.3,72
168,여수,2016-03-30 10:00,13.8,,0.6,65
168,여수,2016-03-30 11:00,14.3,,2.7,60
168,여수,2016-03-30 12:00,15.8,,2.1,53
168,여수,2016-03-30 13:00,17.4,,2.2,50
168,여수,2016-03-30 14:00,18.1,,2.1,48
168,여수,2016-03-30 15:00,17.8,,3.1,48
168,여수,2016-03-30 16:00,17.2,,3.4,50
168,여수,2016-03-30 17:00,16.3,,3.1,55
168,여수,2016-03-30 18:00,14.8,,3,63
168,여수,2016-03-30 19:00,13.6,,4.5,70
168,여수,2016-03-30 20:00,13.1,,3.9,78
168,여수,2016-03-30 21:00,12.6,,2.1,81
168,여수,2016-03-30 22:00,12.5,,1.1,80
168,여수,2016-03-30 23:00,12.2,,0.7,80
168,여수,2016-03-31 0:00,11.8,,1.2,78
168,여수,2016-03-31 1:00,11.4,,0.4,81
168,여수,2016-03-31 2:00,11.3,,0.8,76
168,여수,2016-03-31 3:00,11,,1.5,81
168,여수,2016-03-31 4:00,10.7,,2.4,79
168,여수,2016-03-31 5:00,10.3,,2.5,82
168,여수,2016-03-31 6:00,10.4,,3.6,81
168,여수,2016-03-31 7:00,10.6,,1.7,80
168,여수,2016-03-31 8:00,10.9,,1.8,78
168,여수,2016-03-31 9:00,12,,3,66
168,여수,2016-03-31 10:00,12.6,,2.1,66
168,여수,2016-03-31 11:00,13.5,,1.6,55
168,여수,2016-03-31 12:00,14.8,,1.9,51
168,여수,2016-03-31 13:00,15.5,,2.2,56
168,여수,2016-03-31 14:00,16.7,,2.7,59
168,여수,2016-03-31 15:00,15.8,,1.5,62
168,여수,2016-03-31 16:00,16.1,,1.4,69
168,여수,2016-03-31 17:00,15.3,,1.2,74
168,여수,2016-03-31 18:00,14.6,,1,78
168,여수,2016-03-31 19:00,14.1,,0.8,81
168,여수,2016-03-31 20:00,13.5,,1.4,83
168,여수,2016-03-31 21:00,13.3,,0.5,85
168,여수,2016-03-31 22:00,13.2,,0.2,84
168,여수,2016-03-31 23:00,12.3,,0.3,86
168,여수,2016-04-01 0:00,12,,0.3,86
168,여수,2016-04-01 1:00,11.8,,2.1,87
168,여수,2016-04-01 2:00,11.6,,0.3,86
168,여수,2016-04-01 3:00,11.1,,0.1,86
168,여수,2016-04-01 4:00,10.6,,0.4,87
168,여수,2016-04-01 5:00,10,,1.9,89
168,여수,2016-04-01 6:00,8.7,,1.2,91
168,여수,2016-04-01 7:00,9.9,,1.3,91
168,여수,2016-04-01 8:00,10.4,,1,91
168,여수,2016-04-01 9:00,12.8,,1,65
168,여수,2016-04-01 10:00,14.6,,2.1,51
168,여수,2016-04-01 11:00,16.9,,1.1,45
168,여수,2016-04-01 12:00,19.3,,1.7,25
168,여수,2016-04-01 13:00,20.3,,2.5,19
168,여수,2016-04-01 14:00,20.3,,3.5,25
168,여수,2016-04-01 15:00,20.4,,3.7,29
168,여수,2016-04-01 16:00,19.7,,2.3,37
168,여수,2016-04-01 17:00,18.5,,3.2,31
168,여수,2016-04-01 18:00,17,,2.2,39
168,여수,2016-04-01 19:00,15.8,,2,52
168,여수,2016-04-01 20:00,15.1,,1.1,57
168,여수,2016-04-01 21:00,14.3,,1.1,64
168,여수,2016-04-01 22:00,13.9,,0.7,64
168,여수,2016-04-01 23:00,13.6,,0.6,66
168,여수,2016-04-02 0:00,13.3,,1.3,68
168,여수,2016-04-02 1:00,12.6,,0.1,73
168,여수,2016-04-02 2:00,12,,0.2,74
168,여수,2016-04-02 3:00,11.8,,1.1,73
168,여수,2016-04-02 4:00,11.4,,0,74
168,여수,2016-04-02 5:00,11.5,,1.4,74
168,여수,2016-04-02 6:00,11.1,,0.6,77
168,여수,2016-04-02 7:00,10.9,,1.6,79
168,여수,2016-04-02 8:00,11.7,,1.5,75
168,여수,2016-04-02 9:00,13.3,,1.3,69
168,여수,2016-04-02 10:00,14,,3.9,73
168,여수,2016-04-02 11:00,14.7,,3.1,71
168,여수,2016-04-02 12:00,14.3,,3.5,74
168,여수,2016-04-02 13:00,15.3,,2.8,67
168,여수,2016-04-02 14:00,17.1,,1.6,59
168,여수,2016-04-02 15:00,16.1,,1.9,64
168,여수,2016-04-02 16:00,15.9,,2.2,67
168,여수,2016-04-02 17:00,16.1,,3.4,65
168,여수,2016-04-02 18:00,15.3,,2.1,70
168,여수,2016-04-02 19:00,14.8,,0.6,72
168,여수,2016-04-02 20:00,14.5,,0.5,73
168,여수,2016-04-02 21:00,14.2,,0,75
168,여수,2016-04-02 22:00,14.3,,0.6,75
168,여수,2016-04-02 23:00,14.4,,0.1,75
168,여수,2016-04-03 0:00,14.1,,1.5,76
168,여수,2016-04-03 1:00,14.3,,1,74
168,여수,2016-04-03 2:00,14.5,,1.5,77
168,여수,2016-04-03 3:00,14.4,,1.3,77
168,여수,2016-04-03 4:00,14.2,,0.9,78
168,여수,2016-04-03 5:00,14,,1.4,80
168,여수,2016-04-03 6:00,13.6,,1.7,81
168,여수,2016-04-03 7:00,13.9,0,1,82
168,여수,2016-04-03 8:00,13.9,,1.8,82
168,여수,2016-04-03 9:00,14,0.2,0.9,85
168,여수,2016-04-03 10:00,13.7,3.9,2.7,89
168,여수,2016-04-03 11:00,13.7,4,3.2,90
168,여수,2016-04-03 12:00,13.6,4.2,1.2,91
168,여수,2016-04-03 13:00,13.8,6.5,3.8,91
168,여수,2016-04-03 14:00,13.4,2,4.7,91
168,여수,2016-04-03 15:00,14.1,2.3,0.5,91
168,여수,2016-04-03 16:00,14.3,3.6,1.3,91
168,여수,2016-04-03 17:00,13.9,6.4,1.3,91
168,여수,2016-04-03 18:00,13.6,3.2,1.3,91
168,여수,2016-04-03 19:00,13.7,3.1,2.4,91
168,여수,2016-04-03 20:00,13.2,2.6,4.7,92
168,여수,2016-04-03 21:00,12.9,3.1,5,91
168,여수,2016-04-03 22:00,12.9,2,4.6,92
168,여수,2016-04-03 23:00,12.6,2,5.4,92
168,여수,2016-04-04 0:00,12.2,0.9,7,92
168,여수,2016-04-04 1:00,11.8,0.6,5.6,91
168,여수,2016-04-04 2:00,11.6,0.7,5.7,90
168,여수,2016-04-04 3:00,11.4,0.3,5,88
168,여수,2016-04-04 4:00,11.1,0.2,4.6,88
168,여수,2016-04-04 5:00,10.8,0.2,6.5,89
168,여수,2016-04-04 6:00,10.9,0.1,5.2,86
168,여수,2016-04-04 7:00,10.7,0.1,5.2,89
168,여수,2016-04-04 8:00,11.1,0,5.1,82
168,여수,2016-04-04 9:00,11.1,,5,82
168,여수,2016-04-04 10:00,11.4,,4.1,81
168,여수,2016-04-04 11:00,11.5,,4,82
168,여수,2016-04-04 12:00,11.6,,2.5,83
168,여수,2016-04-04 13:00,11.6,,3.6,82
168,여수,2016-04-04 14:00,12.1,,2.7,80
168,여수,2016-04-04 15:00,12.2,,2.2,80
168,여수,2016-04-04 16:00,12.1,,0.7,77
168,여수,2016-04-04 17:00,12.2,,1,79
168,여수,2016-04-04 18:00,11.9,,0.6,81
168,여수,2016-04-04 19:00,11.6,,0.9,78
168,여수,2016-04-04 20:00,11.6,,0.2,77
168,여수,2016-04-04 21:00,11.5,,0,79
168,여수,2016-04-04 22:00,11.6,,1.5,81
168,여수,2016-04-04 23:00,11.6,,2.6,82
168,여수,2016-04-05 0:00,11.6,,1.6,78
168,여수,2016-04-05 1:00,11.3,,0.9,76
168,여수,2016-04-05 2:00,10.7,,1.6,80
168,여수,2016-04-05 3:00,10.4,,1.7,81
168,여수,2016-04-05 4:00,10.7,,2.8,81
168,여수,2016-04-05 5:00,10.7,,3,84
168,여수,2016-04-05 6:00,10.4,,1.8,85
168,여수,2016-04-05 7:00,10.6,,1.4,82
168,여수,2016-04-05 8:00,11.2,,4,77
168,여수,2016-04-05 9:00,12.1,,3.4,66
168,여수,2016-04-05 10:00,13.5,,3.5,58
168,여수,2016-04-05 11:00,13.3,,3.1,54
168,여수,2016-04-05 12:00,14.1,,2.5,44
168,여수,2016-04-05 13:00,15.6,,4.6,40
168,여수,2016-04-05 14:00,16.1,,5.3,39
168,여수,2016-04-05 15:00,16.1,,4.7,36
168,여수,2016-04-05 16:00,16.4,,4.8,38
168,여수,2016-04-05 17:00,15.9,,4.9,42
168,여수,2016-04-05 18:00,15,,4.8,48
168,여수,2016-04-05 19:00,13.7,,3.7,52
168,여수,2016-04-05 20:00,13,,4.4,53
168,여수,2016-04-05 21:00,12.7,,2.6,57
168,여수,2016-04-05 22:00,12.4,,3.7,61
168,여수,2016-04-05 23:00,11.9,,1.9,63
168,여수,2016-04-06 0:00,11.3,,1.7,56
168,여수,2016-04-06 1:00,11,,0.8,62
168,여수,2016-04-06 2:00,10.6,,1.3,56
168,여수,2016-04-06 3:00,10.6,,1.5,52
168,여수,2016-04-06 4:00,10.6,,1.7,54
168,여수,2016-04-06 5:00,10.9,,2.4,57
168,여수,2016-04-06 6:00,11.3,,3.5,49
168,여수,2016-04-06 7:00,11.6,,2.5,49
168,여수,2016-04-06 8:00,12.8,,1.9,42
168,여수,2016-04-06 9:00,13.5,,3.7,42
168,여수,2016-04-06 10:00,15.1,,3.5,37
168,여수,2016-04-06 11:00,15,,2.4,39
168,여수,2016-04-06 12:00,15.5,,2.4,37
168,여수,2016-04-06 13:00,15.9,,2.7,35
168,여수,2016-04-06 14:00,16.2,0,3.2,33
168,여수,2016-04-06 15:00,15.2,0,2.2,40
168,여수,2016-04-06 16:00,15.2,0,2.9,39
168,여수,2016-04-06 17:00,14.9,0,1.5,49
168,여수,2016-04-06 18:00,14.4,0.1,6.2,46
168,여수,2016-04-06 19:00,13.3,0,5.4,48
168,여수,2016-04-06 20:00,10.7,1.4,6.9,69
168,여수,2016-04-06 21:00,9.9,2.2,7.8,79
168,여수,2016-04-06 22:00,9.5,4.9,8.3,86
168,여수,2016-04-06 23:00,9.9,8,8.8,87
168,여수,2016-04-07 0:00,9.8,6.3,9.5,87
168,여수,2016-04-07 1:00,9.8,2.8,9.4,87
168,여수,2016-04-07 2:00,9.8,4.8,8.7,86
168,여수,2016-04-07 3:00,9.9,2.9,7.3,86
168,여수,2016-04-07 4:00,10,1.6,8.4,87
168,여수,2016-04-07 5:00,9.9,0.9,6.7,89
168,여수,2016-04-07 6:00,10.4,1.5,5.1,89
168,여수,2016-04-07 7:00,10.5,3.3,5.3,90
168,여수,2016-04-07 8:00,10.3,3,5.7,91
168,여수,2016-04-07 9:00,10.6,1.8,1.1,91
168,여수,2016-04-07 10:00,11,0.5,2.5,91
168,여수,2016-04-07 11:00,11.3,0.1,4.2,90
168,여수,2016-04-07 12:00,12.2,,1.1,84
168,여수,2016-04-07 13:00,13,,0.7,84
168,여수,2016-04-07 14:00,13.1,,1.5,82
168,여수,2016-04-07 15:00,14.9,,0.7,74
168,여수,2016-04-07 16:00,15.2,,0.7,73
168,여수,2016-04-07 17:00,15.3,,0.5,73
168,여수,2016-04-07 18:00,14.7,,1.5,75
168,여수,2016-04-07 19:00,13.1,,2.1,85
168,여수,2016-04-07 20:00,12.8,,1.7,86
168,여수,2016-04-07 21:00,12.2,,1.7,89
168,여수,2016-04-07 22:00,12.3,,0.6,89
168,여수,2016-04-07 23:00,12.1,,0.3,88
168,여수,2016-04-08 0:00,12,,1.3,90
168,여수,2016-04-08 1:00,12.3,,1.5,83
168,여수,2016-04-08 2:00,12.4,,2.8,70
168,여수,2016-04-08 3:00,12,,0.9,71
168,여수,2016-04-08 4:00,12.2,,2.7,69
168,여수,2016-04-08 5:00,11.6,,0.3,76
168,여수,2016-04-08 6:00,11.5,,1.8,75
168,여수,2016-04-08 7:00,11.3,,0.6,75
168,여수,2016-04-08 8:00,11.8,,1.2,78
168,여수,2016-04-08 9:00,13,,0.5,67
168,여수,2016-04-08 10:00,14,,1.2,69
168,여수,2016-04-08 11:00,16.1,,1.5,53
168,여수,2016-04-08 12:00,17.2,,2.5,53
168,여수,2016-04-08 13:00,18.4,,3.2,50
168,여수,2016-04-08 14:00,19.4,,3.6,40
168,여수,2016-04-08 15:00,20.3,,4.3,33
168,여수,2016-04-08 16:00,19.7,,4.5,38
168,여수,2016-04-08 17:00,19.1,,4.6,43
168,여수,2016-04-08 18:00,17.8,,4.2,45
168,여수,2016-04-08 19:00,16.3,,3.7,51
168,여수,2016-04-08 20:00,15.3,,3.7,58
168,여수,2016-04-08 21:00,14.7,,3.5,60
168,여수,2016-04-08 22:00,14.4,,3,59
168,여수,2016-04-08 23:00,14,,2.4,62
168,여수,2016-04-09 0:00,13.6,,3.5,66
168,여수,2016-04-09 1:00,13.2,,2.6,72
168,여수,2016-04-09 2:00,13.9,,0.8,54
168,여수,2016-04-09 3:00,13.4,,0.1,59
168,여수,2016-04-09 4:00,13.4,,0.9,51
168,여수,2016-04-09 5:00,12.8,,2.6,58
168,여수,2016-04-09 6:00,12.5,,2.4,67
168,여수,2016-04-09 7:00,12.4,,0.7,58
168,여수,2016-04-09 8:00,13,,0.9,59
168,여수,2016-04-09 9:00,15,,0.3,50
168,여수,2016-04-09 10:00,16.6,,2.2,47
168,여수,2016-04-09 11:00,18.8,,2.1,40
168,여수,2016-04-09 12:00,20.5,,1.5,36
168,여수,2016-04-09 13:00,21.1,,3.2,37
168,여수,2016-04-09 14:00,20.1,,2.3,44
168,여수,2016-04-09 15:00,19.5,,4,40
168,여수,2016-04-09 16:00,19.4,,3.3,38
168,여수,2016-04-09 17:00,19.3,,5,37
168,여수,2016-04-09 18:00,17.6,,4.5,45
168,여수,2016-04-09 19:00,16.4,,2.7,48
168,여수,2016-04-09 20:00,15.9,,1.7,50
168,여수,2016-04-09 21:00,15.3,,2.5,50
168,여수,2016-04-09 22:00,14.8,,2.1,48
168,여수,2016-04-09 23:00,14.3,,1.7,49
168,여수,2016-04-10 0:00,13.9,,1.7,53
168,여수,2016-04-10 1:00,13.6,,1.2,56
168,여수,2016-04-10 2:00,13.4,,0.6,58
168,여수,2016-04-10 3:00,12.9,,0.3,61
168,여수,2016-04-10 4:00,12.7,,0.3,60
168,여수,2016-04-10 5:00,12.4,,1.3,63
168,여수,2016-04-10 6:00,12.2,,1.2,63
168,여수,2016-04-10 7:00,12.2,,0.6,62
168,여수,2016-04-10 8:00,12.9,,0.2,58
168,여수,2016-04-10 9:00,14.3,,0.3,53
168,여수,2016-04-10 10:00,16.6,,2.2,43
168,여수,2016-04-10 11:00,18.9,,2.6,34
168,여수,2016-04-10 12:00,19,,3.7,39
168,여수,2016-04-10 13:00,18,,6.1,56
168,여수,2016-04-10 14:00,17.8,,2.3,56
168,여수,2016-04-10 15:00,17.7,,1.5,54
168,여수,2016-04-10 16:00,16.4,,2.4,58
168,여수,2016-04-10 17:00,15.1,,1.2,63
168,여수,2016-04-10 18:00,15,,2.1,66
168,여수,2016-04-10 19:00,13.8,,2.6,73
168,여수,2016-04-10 20:00,13.2,,1.1,78
168,여수,2016-04-10 21:00,13.1,,0.6,77
168,여수,2016-04-10 22:00,12.7,,0.3,78
168,여수,2016-04-10 23:00,12.6,,0.6,80
168,여수,2016-04-11 0:00,12.4,,0.3,82
168,여수,2016-04-11 1:00,12,,0.3,85
168,여수,2016-04-11 2:00,12.1,,0.5,82
168,여수,2016-04-11 3:00,12.5,,1.2,80
168,여수,2016-04-11 4:00,12.6,,1.1,79
168,여수,2016-04-11 5:00,12.4,,1.7,77
168,여수,2016-04-11 6:00,12,,1.8,76
168,여수,2016-04-11 7:00,12.1,,2.2,77
168,여수,2016-04-11 8:00,11.5,,4,76
168,여수,2016-04-11 9:00,11.2,,5,75
168,여수,2016-04-11 10:00,11,,4.9,74
168,여수,2016-04-11 11:00,11.6,,2.7,67
168,여수,2016-04-11 12:00,11.6,,4.8,65
168,여수,2016-04-11 13:00,11.5,,3.2,67
168,여수,2016-04-11 14:00,11.5,,4.3,65
168,여수,2016-04-11 15:00,11.5,,3.4,62
168,여수,2016-04-11 16:00,11.3,,6.3,63
168,여수,2016-04-11 17:00,11.2,,5.7,62
168,여수,2016-04-11 18:00,11.2,,4.7,61
168,여수,2016-04-11 19:00,10.9,,5.2,61
168,여수,2016-04-11 20:00,10.8,,6.1,58
168,여수,2016-04-11 21:00,10.7,,4.2,57
168,여수,2016-04-11 22:00,10.6,,2.7,57
168,여수,2016-04-11 23:00,10.4,,3.2,55
168,여수,2016-04-12 0:00,10.1,,5.6,57
168,여수,2016-04-12 1:00,9.8,,4.3,57
168,여수,2016-04-12 2:00,9.5,,5.6,58
168,여수,2016-04-12 3:00,9.3,,5.2,59
168,여수,2016-04-12 4:00,9.2,,6.5,57
168,여수,2016-04-12 5:00,9.2,,5.5,59
168,여수,2016-04-12 6:00,9.1,,6.9,59
168,여수,2016-04-12 7:00,9,,7.3,59
168,여수,2016-04-12 8:00,9.5,,7,55
168,여수,2016-04-12 9:00,10,,7.3,55
168,여수,2016-04-12 10:00,11,,6.4,53
168,여수,2016-04-12 11:00,12.4,,3.2,48
168,여수,2016-04-12 12:00,13.6,,2.4,45
168,여수,2016-04-12 13:00,13.9,,3.9,45
168,여수,2016-04-12 14:00,14.6,,3.3,40
168,여수,2016-04-12 15:00,14.7,,3.1,38
168,여수,2016-04-12 16:00,14.6,,2.5,39
168,여수,2016-04-12 17:00,14.5,,2.3,40
168,여수,2016-04-12 18:00,13.9,,1.7,44
168,여수,2016-04-12 19:00,13.7,,0.9,48
168,여수,2016-04-12 20:00,13.6,,1.1,50
168,여수,2016-04-12 21:00,13.6,0.2,0.7,60
168,여수,2016-04-12 22:00,13.1,0.4,1,69
168,여수,2016-04-12 23:00,12.1,1.5,2.5,80
168,여수,2016-04-13 0:00,12.2,0.2,2.2,84
168,여수,2016-04-13 1:00,12.3,0.9,2.7,84
168,여수,2016-04-13 2:00,12.7,0.9,0.8,89
168,여수,2016-04-13 3:00,13.3,1.1,0,88
168,여수,2016-04-13 4:00,13.7,0.1,1,88
168,여수,2016-04-13 5:00,13.6,,1.4,88
168,여수,2016-04-13 6:00,14.6,0,2.2,88
168,여수,2016-04-13 7:00,15.2,0.4,3.6,86
168,여수,2016-04-13 8:00,15,6.1,3,89
168,여수,2016-04-13 9:00,14.3,19.2,4,90
168,여수,2016-04-13 10:00,14.6,14.7,1.7,91
168,여수,2016-04-13 11:00,14.1,2.7,3,91
168,여수,2016-04-13 12:00,14.4,0.1,4.9,91
168,여수,2016-04-13 13:00,14.8,0.2,2.8,92
168,여수,2016-04-13 14:00,14.4,0.2,4.4,91
168,여수,2016-04-13 15:00,14.7,0,4.7,92
168,여수,2016-04-13 16:00,15,,4.5,91
168,여수,2016-04-13 17:00,15.2,,4.2,88
168,여수,2016-04-13 18:00,15.3,,3.7,88
168,여수,2016-04-13 19:00,15.1,,1.3,88
168,여수,2016-04-13 20:00,15.3,,0.6,88
168,여수,2016-04-13 21:00,15.5,,1.6,87
168,여수,2016-04-13 22:00,15.3,,3.9,85
168,여수,2016-04-13 23:00,14.9,,3.2,86
168,여수,2016-04-14 0:00,14.3,,0.1,89
168,여수,2016-04-14 1:00,13.7,,0.6,90
168,여수,2016-04-14 2:00,13.5,,1.7,90
168,여수,2016-04-14 3:00,13.5,,1.9,91
168,여수,2016-04-14 4:00,13.9,,1,92
168,여수,2016-04-14 5:00,13.4,,0.1,92
168,여수,2016-04-14 6:00,13.2,,0.4,92
168,여수,2016-04-14 7:00,13.3,,0.9,92
168,여수,2016-04-14 8:00,14,,1.7,92
168,여수,2016-04-14 9:00,15.3,,1.3,77
168,여수,2016-04-14 10:00,16.2,,1.5,71
168,여수,2016-04-14 11:00,18.8,,1.7,58
168,여수,2016-04-14 12:00,21.7,,3.3,38
168,여수,2016-04-14 13:00,23,,6,37
168,여수,2016-04-14 14:00,23.3,,5.9,38
168,여수,2016-04-14 15:00,24.2,,4,27
168,여수,2016-04-14 16:00,24.7,,9.2,17
168,여수,2016-04-14 17:00,24.3,,8.1,18
168,여수,2016-04-14 18:00,23,,4.8,18
168,여수,2016-04-14 19:00,21.3,,2.3,23
168,여수,2016-04-14 20:00,20.1,,7.1,21
168,여수,2016-04-14 21:00,18.9,,7.3,25
168,여수,2016-04-14 22:00,17.9,,7.7,30
168,여수,2016-04-14 23:00,17.2,,5.1,33
168,여수,2016-04-15 0:00,15.8,,1.7,41
168,여수,2016-04-15 1:00,14.6,,0.9,46
168,여수,2016-04-15 2:00,14.1,,1,46
168,여수,2016-04-15 3:00,13.7,,1.1,46
168,여수,2016-04-15 4:00,14.6,,4.2,35
168,여수,2016-04-15 5:00,14.3,,4,41
168,여수,2016-04-15 6:00,13.6,,3.8,45
168,여수,2016-04-15 7:00,13.7,,3.5,43
168,여수,2016-04-15 8:00,14.5,,2.4,47
168,여수,2016-04-15 9:00,15.6,,3.1,50
168,여수,2016-04-15 10:00,15.8,,3.7,55
168,여수,2016-04-15 11:00,15.5,,3.7,55
168,여수,2016-04-15 12:00,16.5,,5,49
168,여수,2016-04-15 13:00,16.2,,4.3,50
168,여수,2016-04-15 14:00,16.1,,4.8,48
168,여수,2016-04-15 15:00,16,,5.3,48
168,여수,2016-04-15 16:00,15.7,,5,46
168,여수,2016-04-15 17:00,15.2,,3.7,53
168,여수,2016-04-15 18:00,14.7,,3.4,58
168,여수,2016-04-15 19:00,13.8,,0.8,62
168,여수,2016-04-15 20:00,13.3,,1.6,63
168,여수,2016-04-15 21:00,13,,1.5,60
168,여수,2016-04-15 22:00,12.7,,1,63
168,여수,2016-04-15 23:00,12.5,,1.6,62
168,여수,2016-04-16 0:00,11.8,,0.8,64
168,여수,2016-04-16 1:00,11.8,,2.6,63
168,여수,2016-04-16 2:00,11.4,,2,72
168,여수,2016-04-16 3:00,11,,2.1,72
168,여수,2016-04-16 4:00,11,,1.6,74
168,여수,2016-04-16 5:00,11,,1.6,72
168,여수,2016-04-16 6:00,11.2,,2.9,75
168,여수,2016-04-16 7:00,11.5,,3.5,73
168,여수,2016-04-16 8:00,12.3,,2.5,67
168,여수,2016-04-16 9:00,13.4,,3.2,65
168,여수,2016-04-16 10:00,13.8,,2.1,65
168,여수,2016-04-16 11:00,15.9,,1.4,64
168,여수,2016-04-16 12:00,16.1,,4.1,73
168,여수,2016-04-16 13:00,16.2,,5,75
168,여수,2016-04-16 14:00,16.2,,6.4,74
168,여수,2016-04-16 15:00,15.9,,5.7,77
168,여수,2016-04-16 16:00,15.2,0,7.1,82
168,여수,2016-04-16 17:00,14.6,6.1,5.1,87
168,여수,2016-04-16 18:00,14.3,8.8,4.1,90
168,여수,2016-04-16 19:00,14.3,6.6,9.3,90
168,여수,2016-04-16 20:00,15,6.9,6.4,91
168,여수,2016-04-16 21:00,17.3,6.9,9.2,88
168,여수,2016-04-16 22:00,18,8.6,13.2,89
168,여수,2016-04-16 23:00,18.2,1.9,17.3,88
168,여수,2016-04-17 0:00,17.5,0.7,12.6,89
168,여수,2016-04-17 1:00,15.7,2.9,17.3,87
168,여수,2016-04-17 2:00,15,0,11.7,76
168,여수,2016-04-17 3:00,12.8,0.1,18.9,70
168,여수,2016-04-17 4:00,12.9,,10.1,65
168,여수,2016-04-17 5:00,12.3,0.1,10.9,68
168,여수,2016-04-17 6:00,12.8,0,9.6,63
168,여수,2016-04-17 7:00,12.4,,7.9,61
168,여수,2016-04-17 8:00,12.6,,9.8,63
168,여수,2016-04-17 9:00,12.7,,11.1,60
168,여수,2016-04-17 10:00,13,,13.4,59
168,여수,2016-04-17 11:00,13.7,,9.9,55
168,여수,2016-04-17 12:00,14.7,,10.9,50
168,여수,2016-04-17 13:00,16.3,,7.6,45
168,여수,2016-04-17 14:00,17.1,,9.5,30
